uid,pid,tstamp,lmuser_id,crdate,cruser_id,deleted,hidden,category_id,"name_de","name_en","desc_de","desc_en",is_mandatory,order_number
325,754,1353335035,103,1345708532,103,0,0,55,"Sind die vorhandenen Kollaborationstools (z.B. Wiki, Blog) angemessen in den Webauftritt integriert?","Are the existing collaboration tools (e.g. wiki, blog) properly integrated into the website?","Entsprechende Angebote sind entweder in die Seite selbst integriert oder können per Link in einem neuen Fenster oder Tab geöffnet werden. Bei letzterer Variante sind die entsprechenden Links angemessen in die Seitennavigation oder an einer anderen passenden Stelle eingebaut. Dem Anwender ist dann klar ersichtlich, dass er auf eine andere Plattform wechselt.","Such tools are either integrated into the library site itself or they can be opened in a new browser window or tab by using the corresponding link. In the latter case those links are either integrated into the navigation menu, or positioned in another appropriate place. Thus, it is obvious for the user that by using this link he will change to another platform.",1,1
326,754,1353335184,103,1345708532,103,0,0,55,"Kann, sofern nicht für alle Angebote der selbe Login verwendet werden kann, eine Registrierung einfach vorgenommen werden oder können ggf. sogar bestehende Accounts von anderen Diensten genutzt werden (z.B. Facebook)?","In case that not all tools are accessible using, is registration simple? Is it e.g. possible to use existing accounts from other sevices, such as Facebook, etc.?","","",0,2
327,754,1353335260,103,1345708532,103,0,0,56,"Wird der Anwender beim Verfassen von Artikeln angemessen unterstützt?","Does the user get sufficient system support for writing and formatting of contributions?","Empfehlenswert ist das Verfassen von Artikeln mittels eines WYSIWYG-Editors. Sollte dies nicht möglich sein, muss die Wikisyntax in einer entsprechenden Hilfeseite anhand von Beispielen ausreichend dargestellt werden.","It is recommended to provide a WYSIWYG editor for the writing of articles. If this is not possible, the syntax used by the wiki should be illustrated in an appropriate help section by using examples.",1,1
328,754,1353335559,103,1345708532,103,0,0,56,"Kann nach den einzelnen Wiki-Artikeln gesucht werden?","Is it possible to search for specific articles in the wiki?","Da ein Wiki nur wenig feste Navigationsstrukturen bietet, ist die Suchfunktion sehr wichtig. Sofern eine Sitesearch vorhanden ist, sollten die Wikiartikel sowohl über die Sitesearch, als auch über die Wiki-interne Suche funktionieren. Bei geeigneter Integration kann die Wiki-Suche vollständig durch die Sitesearch ersetzt werden.","Since a wiki provides a limited navigation structure, search functions are very important. It should be possible to search wiki content through both site search as well as wiki-internal search. A suitable integration will allow for wiki search to be replaced by site search only.",1,2
329,754,1353335687,103,1345708532,103,0,0,56,"Wird eine Sitemap mit einem Überblick über die einzelnen Wiki-Artikel angeboten?","Is a site map available offering an overview of different articles in the wiki?","Wikis bieten die Möglichkeit, Übersichtsseiten in verschiedenen Formen anzulegen. Diese sollten ausreichend und angemessen eingesetzt werden.","Wikis allow for summary pages to be created in different forms. This feature should be used adequately.",1,3
330,754,1353335740,103,1345708532,103,0,0,56,"Sind die Wiki-Artikel ausreichend durch Links miteinander verknüpft?","Are the individual article in the wiki linked together sufficiently?","Aufgrund der fehlenden Navigationsstruktur innerhalb eines Wikis ist es besonders wichtig, die einzelnen Artikel durch Hyperlinks miteinander zu verknüpfen.","Due to the lack of a proper navigation structure within a wiki, it is particularly important that the individual articles are linked via hyperlinks.",1,4
331,754,1353336492,103,1345708532,103,0,0,56,"Ist transparent, welcher Autor welchen Artikel oder Abschnitt verfasst hat und in wie weit diese Abschnitte als \"seriös\" oder zuverlässig zu bewerten sind und ist der Stand (Datum) der Artikel mitangegeben?","Is it transparent to the user who has authored articles or sections thereof and when content has been created or modified, so that it is possible to assess how reliable the information provided is?","Der Anwender sollte ohne grossen Aufwand herausfinden können, ob die einzelnen Artikel als seriös und aktuell betrachtet werden können.","The user should be able to figure out without much effort, if an individual article can be regarded as serious, reliable and up to date.",1,5
332,754,1353336575,103,1345708532,103,0,0,56,"Sind die Inhalte innerhalb der einzelnen Seiten übersichtlich gegliedert?","Is the content within the individual pages clearly structured?","Wiki-Artikel sollten mehrere Gliederungspunkte zur Unterteilung enthalten. Es wird empfohlen, sofern jeweils sinnvoll, mindestens eine kurze Definition, eine Beschreibung und weiterführende Links als Kapitel anzulegen und an geeigneter Stelle Hyperlinks zu anderen Artikeln zu setzen.","In general, wiki articles should be structured into several paragraphs. An article should provide a brief definition of the term as well as more detailed information and links to related work.",1,6
333,754,1353336871,103,1345708532,103,0,0,56,"Sind ausreichend Artikel vorhanden bzw. sind umgekehrt keine \"brachliegenden\", unbefüllten oder überflüssigen Seiten vorhanden?","Does the wiki contain a sufficient number of articles and conversely, are there empty or irrelevant articles?","Enthält ein Wiki zu wenig Seiten, so geht die Hypertextstruktur verloren, die für Wikis besonders relevant ist, da sie keine feste Navigation anbieten. Durch das Setzen eines Links können im Wiki zudem Seiten angelegt werden, die jedoch noch nicht mit Inhalt befüllt sind. Diese Seiten gilt es zu vermeiden. Zudem sollten Seiten, deren Inhalt nicht mehr aktuell oder nur unzureichend befüllt ist, in regelmässigen Abständen überarbeitet werden.","If a wiki consists of only very few articles the underlying hypertext structure, which is essential for any wiki, gets lost. The creation of hyperlinks to wiki pages that are still emtpy should likewise be avoided. Articles should be periodically monitored to ensure that their content is up to date and contains sufficient information.",1,7
334,754,1353336994,103,1345708532,103,0,0,57,"Ist das Forum übersichtlich gestaltet und unterstützt das verwendete Layout eine gute Lesbarkeit der Beiträge?","Is the forum well-structured and does the layout ensure good readability of postings?","Das Forum sollte klar strukturierte Themenbereiche aufweisen und angemessen in die Website integriert sein. Bzgl. dem Layout ist auf eine angemesse Schriftgrösse und ausreichenden Kontrast zwischen Schrift- und Hintergrundfarbe zu achten.","The forum should be properly integrated into the library website and it should use clearly structured topic areas. With regard to the layout it is important to ensure an adequate font size and sufficient contrast between text and background color.",1,1
335,754,1353337103,103,1345708532,103,0,0,57,"Kann der Anwender seine persönlichen Angaben und sein Passwort nachträglich noch selbst editieren?","Can the user subsequently edit his personal data and his password on his own?","Die Änderung von Passwort und persönlichen Daten sollte jederzeit schnell und einfach möglich sein.","It should be possible for users to change passwords and personal data quickly and easily at any time. ",1,2
336,754,1353337218,103,1345708532,103,0,0,57,"Ist das Eingabefeld für das Verfassen von Beiträgen ausreichend gross, so dass die vom Nutzer getätigten Eingaben während des Vorgangs jederzeit sichtbar sind?","Does the input field for the creation of posts offer enough space, so that all entries of the user are visible during the whole process at any time?","Das Eingabefeld sollte so dimensioniert sein, dass während der Eingabe möglichst kein Scrolling erforderlich ist, um den ganzen Beitrag lesen zu können.","In creating a post, it is possible to read the entire article without scrolling. ",1,3
337,754,1353337284,103,1345708532,103,0,0,57,"Ist eine Vorschaufunktion für die erstellten Beiträge verfügbar?","Is a preview function available for the posts created ?","Die Beiträge sollten vor dem Speichern in einer Vorschau kontrolliert werden können.","It should be possible to check contributions in a preview window before saving them.",0,4
338,754,1353337438,103,1345708532,103,0,0,57,"Sind die Funktionen des Editors respektive die spezifische Syntax zur Eingabe und Formatierung von Inhalten einfach und intuitiv zu handhaben?","Are the features of the editor and/or the specific syntax for entering and formatting of content easy to handle?","Sofern ein Editor eingesetzt wird, sollten die Icons der einzelnen Funktionen klar verständlich und an gängige Konventionen angelehnt sein. Sofern der Anwender eine bestimmte Syntax bei der Eingabe berücksichtigen muss (z.B. html), sollte diese durch Beispiele und Anleitungen ausreichend erläutert werden.","If an editor is used, the icons representing the different features should be easily understandable and based on common standards. If a specific syntax has to be used for entering content (e.g. HTML), this should be illustrated in a tutorial by using examples.",1,5
339,754,1353337518,103,1345708532,103,0,0,57,"Können Beiträge nachträglich vom Anwender noch editiert werden?","Can posts be edited subsequently by the user?","Sofern Beiträge im Nachhinein verändert werden, sollte dies entsprechend gekennzeichnet sein, beispielsweise mit \"zuletzt editiert am\".
","If posts have been edited subsequently, this should be marked accordingly, e.g. \"last edited on\".",1,6
340,754,1353337631,103,1345708532,103,0,0,57,"Können unsachgemässe Inhalte von anderen Nutzern schnell und einfach einer Kontrollinstanz gemeldet werden?","Can improper content be reported to the forum administrator quickly and easily?","Beiträge, die persönliche Angriffe oder obszöne Inhalte enthalten, sollten dem Betreiber gemeldet werden können, um diese löschen lassen zu können (bspw. über einen Link \"Inhalte melden\").","It should be possible to report posts that contain personal affronts or obscene content to the administrator(s) of the forum, so they can be deleted (e.g. via a link \"report content\").",1,7
341,754,1353337717,103,1345708532,103,0,0,57,"Reagiert ein Moderator regelmässig auf bislang unbeantwortete Fragen aus dem Forum?","Does a moderator respond regularly to questions that have remained unanswered by the forum?","Wenn möglich sollten Forenbeiträge nicht länger als einen Tag unbeantwortet bleiben.","If possible, posts should not remain unanswered for more than one day.",1,8
342,754,1353337920,103,1345708532,103,0,0,58,"Ist der Weblog der Bibliothek angemessen, übersichtlich und  ansprechend gestaltet?","Is the structure of the weblog well-defined and is the design appealing?","Bei der Nutzung von externen Weblogs sollte das Design (Farbgebung, Logo, usw.) der Bibliothekswebseite aufgegrifffen werden. Dieses sollte möglichst zeitgemäss und ansprechend wirken. Die Struktur des Auftritts ist übersichtlich zu gestalten und der neueste Eintrag wird zuoberst angezeigt.","When using an external weblog the design should be based on that of the library website (e.g. color scheme, logo, etc.). The structure of the blog is well-defined and the latest article should be displayed in the top position.",1,1
343,754,1353338051,103,1345708532,103,0,0,58,"Ist ein grober Überblick über die Inhalte der einzelnen Beiträge gegeben?","Is there a brief overview of the contents of individual contributions?","Neben einem sprechenden Titel sollte zusätzlich eine kurze inhaltliche Zusammenfassung  bzw. der komplette Beitrag angezeigt werden.","In addition to a self-explanatory title a short abstract of the contribution should be provided. Alternatively the entire article should be displayed.",1,2
344,754,1353338193,103,1345708532,103,0,0,58,"Sind die Inhalte der Beiträge allgemein verständlich und bieten dem Anwender Zusatzinformationen zur bestehenden Webseite?","Are the articles of the blog generally understandable and do they provide additional information for the user?","Die Beiträge sind in einer gut verständlichen Sprache formuliert und Fachbegriffe werden gegebenenfalls erklärt. Bei Veranstaltungshinweisen sind Name, Ort und Datum mitangegeben. Die Inhalte unterscheiden sich von den restlichen Seiten der Bibliothekswebseite und greifen aktuelle Themen auf. Multimediale Inhalte werten den Blog auf.","Contributions are formulated in a comprehensible language and technical terms are explained where appropriate. Posts about events include information about title, location and date of the event. Contents of the blog should differ from that on the library website and pick up current topics. Multimedia content enhances blogs.",1,3
345,754,1353338352,103,1345708532,103,0,0,58,"Werden dem Blog regelmässig neue Beiträge hinzugefügt?","Are new articles added to the blog regularly?","Wenn möglich sollte mindestens einmal wöchentlich ein neuer Beitrag hinzugefügt werden, optimalerweise täglich.","Ideally, articles should be added to the blog on a daily basis. At the very least the blog should be updated once a week.",1,4
346,754,1353338393,103,1345708532,103,0,0,58,"Werden einzelne Beiträge mit Hilfe von Tags zu Themenbereichen gruppiert?","Are individual articles grouped into topic areas using tags?","Beispielsweise kann die Einbindung einer Tagcloud oder Tagliste den Anwender beim Auffinden von für ihn relevanten Beiträgen unterstützen.","For instance, the integration of a tag cloud or a tag list can support users in finding articles which are relevant to them.",0,5
347,754,1353338480,103,1345708532,103,0,0,58,"Ist das Eingabefeld für das Verfassen von Beiträgen ausreichend gross, so dass die vom Nutzer getätigten Eingaben während des Vorgangs jederzeit sichtbar sind?","Does the input field for the creation of contributions offer enough space, so that the user may see the text while it is being entered?","Das Eingabefeld sollte so dimensioniert sein, dass während der Eingabe möglichst kein Scrolling erforderlich ist, um den ganzen Beitrag lesen zu können.","The input field should be sized in a way that in creating a contribution it is possible to read the entire text without scrolling",1,6
348,754,1353338599,103,1345708532,103,0,0,58,"Sind die Funktionen des Editors respektive die spezifische Syntax zur Eingabe und Formatierung von Inhalten einfach und intuitiv zu handhaben?","Are the features of the editor and/or the specific syntax for entering and formatting of content easy to handle?","Sofern ein Editor eingesetzt wird, sollten die Icons der einzelnen Funktionen klar verständlich und an gängige Konventionen angelehnt sein. Sofern der Anwender eine bestimmte Syntax bei der Eingabe berücksichtigen muss (z.B. html), sollte diese durch Beispiele und Anleitungen ausreichend erläutert werden.","If an editor is used, the icons representing the different features should be easy to understand and they should be based on common standards. If a specific syntax has to be used for entering contents (e.g. HTML), this should be illustrated in a tutorial by using examples.",1,7
349,754,1353338703,103,1345708532,103,0,0,58,"Ist transparent, welcher Autor welchen Beitrag verfasst hat  und ist der Stand (Datum) der Artikel mitangegeben?","Is it transparent to the user who has autored an article and when content has been created or modified?","Der Anwender sollte ohne grossen Aufwand herausfinden können, ob die einzelnen Artikel als seriös und aktuell betrachtet werden können.","The user should be able to figure out without much effort if an article can be regarded as serious, reliable and up to date.",0,8
350,754,1345708532,103,1345708532,103,0,0,58,"Ermöglicht der Weblog den Bibliotheksnutzern eine ausreichende interaktive Beteiligung?","Allows the weblog a sufficient interactive participation of the users?","Der Blog sollte so konfiguriert sein, dass es zumindest registrierten Nutzern erlaubt ist, Kommentare zu verfassen.","The blog should be configured in a way so that at least registered users have the opportunity to write comments.",1,9
351,754,1345708532,103,1345708532,103,0,0,58,"Reagiert die Bibliothek angemessen auf Kommentare und Anfragen?","Does the library respond appropriately to comments and requests of the users?","Wenn möglich sollte täglich auf  Kommentare und Anfragen reagiert werden.","If possible the library should respond to requests and comments on a daily basis.",1,10
352,754,1345708532,103,1345708532,103,0,0,58,"Verfügt der Weblog über RSS?","Does the weblog provide an RSS-feed?","Anwender sollten die Möglichkeit haben, sich automatisch über neue Beiträge informieren lassen zu können.","Users should have the opportunity to be informed automatically about new posts.",0,11
